t,alpha,w,h,ring,horns,eyes,copy,drain,line,tilt,turn,squash,wink,horn_lag,frame
3200,1.000000,308,76,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,210
3204,1.000000,308,76,0.999870,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,210
3208,1.000000,308,76,0.999474,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,211
3212,1.000000,308,76,0.998799,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,211
3216,1.000000,308,76,0.997836,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,212
3220,1.000000,308,76,0.996570,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,212
3224,1.000000,308,76,0.994990,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,213
3228,1.000000,308,76,0.993081,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,213
3232,1.000000,308,76,0.990827,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,214
3236,1.000000,308,76,0.988214,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,214
3240,1.000000,308,76,0.985224,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,215
3244,1.000000,308,76,0.981838,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,215
3248,1.000000,308,76,0.978038,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,216
3252,1.000000,308,76,0.973803,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,216
3256,1.000000,308,76,0.969109,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,217
3260,1.000000,308,76,0.963933,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,217
3264,1.000000,308,76,0.958250,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,218
3268,1.000000,308,76,0.952032,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,218
3272,1.000000,308,76,0.945248,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,219
3276,1.000000,308,76,0.937869,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,219
3280,1.000000,308,76,0.929858,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,220
3284,1.000000,308,76,0.921181,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,220
3288,1.000000,308,76,0.911797,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,221
3292,1.000000,308,76,0.901666,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,221
3296,1.000000,308,76,0.890743,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,222
3300,1.000000,308,76,0.878981,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,222
3304,1.000000,308,76,0.866332,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,223
3308,1.000000,308,76,0.852743,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,223
3312,1.000000,308,76,0.838163,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,224
3316,1.000000,308,76,0.822537,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,224
3320,1.000000,308,76,0.805813,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,225
3324,1.000000,308,76,0.787941,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,225
3328,1.000000,308,76,0.768875,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,226
3332,1.000000,308,76,0.748577,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,226
3336,1.000000,308,76,0.727022,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,227
3340,1.000000,308,76,0.704203,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,227
3344,1.000000,308,76,0.680135,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,228
3348,1.000000,308,76,0.654863,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,228
3352,1.000000,308,76,0.628468,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,229
3356,1.000000,308,76,0.601072,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,229
3360,1.000000,308,76,0.572836,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,230
3364,1.000000,308,76,0.543966,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,230
3368,1.000000,308,76,0.514700,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,231
3372,1.000000,308,76,0.485300,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,231
3376,1.000000,308,76,0.456034,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,232
3380,1.000000,308,76,0.427164,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,232
3384,1.000000,308,76,0.398928,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,233
3388,1.000000,308,76,0.371532,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,233
3392,1.000000,308,76,0.345137,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,234
3396,1.000000,308,76,0.319865,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,234
3400,1.000000,308,76,0.295797,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,235
3404,1.000000,308,76,0.272978,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,235
3408,1.000000,308,76,0.251423,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,236
3412,1.000000,308,76,0.231125,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,236
3416,1.000000,308,76,0.212059,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,237
3420,1.000000,308,76,0.194187,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,237
3424,1.000000,308,76,0.177463,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,238
3428,1.000000,308,76,0.161837,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,238
3432,1.000000,308,76,0.147257,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,239
3436,1.000000,308,76,0.133668,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,239
3440,1.000000,308,76,0.121019,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,240
3444,1.000000,308,76,0.109257,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,240
3448,1.000000,308,76,0.098334,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,241
3452,1.000000,308,76,0.088203,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,241
3456,1.000000,308,76,0.078819,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,242
3460,1.000000,308,76,0.070142,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,242
3464,1.000000,308,76,0.062131,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,243
3468,1.000000,308,76,0.054752,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,243
3472,1.000000,308,76,0.047968,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,244
3476,1.000000,308,76,0.041750,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,244
3480,1.000000,308,76,0.036067,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,245
3484,1.000000,308,76,0.030891,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,245
3488,1.000000,308,76,0.026197,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,246
3492,1.000000,308,76,0.021962,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,246
3496,1.000000,308,76,0.018162,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,247
3500,1.000000,308,76,0.014776,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,247
3504,1.000000,308,76,0.011786,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,248
3508,1.000000,308,76,0.009173,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,248
3512,1.000000,308,76,0.006919,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,249
3516,1.000000,308,76,0.005010,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,249
3520,1.000000,308,76,0.003430,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,250
3524,1.000000,308,76,0.002164,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,250
3528,1.000000,308,76,0.001201,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,251
3532,1.000000,308,76,0.000526,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,251
3536,1.000000,308,76,0.000130,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,252
3540,1.000000,308,76,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,252
3544,1.000000,308,76,0.000000,0.000000,0.000000,0.966667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,253
3548,1.000000,308,76,0.000000,0.000000,0.000000,0.933333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3552,1.000000,308,76,0.000000,0.000000,0.000000,0.900000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3556,1.000000,308,76,0.000000,0.000000,0.000000,0.866667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3560,1.000000,308,76,0.000000,0.000000,0.000000,0.833333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3564,1.000000,308,76,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3568,1.000000,308,76,0.000000,0.000000,0.000000,0.766667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3572,1.000000,308,76,0.000000,0.000000,0.000000,0.733333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3576,1.000000,308,76,0.000000,0.000000,0.000000,0.700000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3580,1.000000,308,76,0.000000,0.000000,0.000000,0.666667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3584,1.000000,308,76,0.000000,0.000000,0.000000,0.633333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3588,1.000000,308,76,0.000000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3592,1.000000,308,76,0.000000,0.000000,0.000000,0.566667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3596,1.000000,308,76,0.000000,0.000000,0.000000,0.533333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3600,1.000000,308,76,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3604,1.000000,308,76,0.000000,0.000000,0.000000,0.466667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3608,1.000000,308,76,0.000000,0.000000,0.000000,0.433333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3612,1.000000,308,76,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3616,1.000000,308,76,0.000000,0.000000,0.000000,0.366667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3620,1.000000,308,76,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3624,1.000000,308,76,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3628,1.000000,308,76,0.000000,0.000000,0.000000,0.266667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3632,1.000000,308,76,0.000000,0.000000,0.000000,0.233333,0.000000,0.020000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3636,1.000000,308,76,0.000000,0.000000,0.000000,0.200000,0.000000,0.060000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3640,1.000000,308,76,0.000000,0.000000,0.000000,0.166667,0.000000,0.100000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3644,1.000000,308,75,0.000000,0.000000,0.000000,0.133333,0.000000,0.140000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3648,1.000000,308,75,0.000000,0.000000,0.000000,0.100000,0.000000,0.180000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3652,1.000000,308,74,0.000000,0.000000,0.000000,0.066667,0.000000,0.220000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3656,1.000000,308,73,0.000000,0.000000,0.000000,0.033333,0.000000,0.260000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3660,1.000000,308,72,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3664,1.000000,308,71,0.000000,0.000000,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3668,1.000000,308,70,0.000000,0.000000,0.000000,0.000000,0.000000,0.380000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3672,1.000000,308,68,0.000000,0.000000,0.000000,0.000000,0.000000,0.420000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3676,1.000000,308,66,0.000000,0.000000,0.000000,0.000000,0.000000,0.460000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3680,1.000000,308,64,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3684,1.000000,308,61,0.000000,0.000000,0.000000,0.000000,0.000000,0.540000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3688,1.000000,308,58,0.000000,0.000000,0.000000,0.000000,0.000000,0.580000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3692,1.000000,308,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.620000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3696,1.000000,308,51,0.000000,0.000000,0.000000,0.000000,0.000000,0.660000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3700,1.000000,308,47,0.000000,0.000000,0.000000,0.000000,0.000000,0.700000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3704,1.000000,308,43,0.000000,0.000000,0.000000,0.000000,0.000000,0.740000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3708,1.000000,308,40,0.000000,0.000000,0.000000,0.000000,0.000000,0.780000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3712,1.000000,308,36,0.000000,0.000000,0.000000,0.000000,0.000000,0.820000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3716,1.000000,308,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.860000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3720,1.000000,308,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3724,1.000000,308,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.940000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3728,1.000000,308,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.980000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3732,1.000000,308,22,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3736,1.000000,308,20,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3740,1.000000,308,18,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3744,1.000000,308,17,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3748,1.000000,308,15,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3752,1.000000,308,14,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3756,1.000000,308,13,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3760,1.000000,308,12,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3764,1.000000,308,11,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3768,1.000000,308,10,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3772,1.000000,308,9,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3776,1.000000,308,8,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3780,1.000000,308,7,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3784,1.000000,308,7,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3788,1.000000,308,6,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3792,1.000000,308,6,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3796,1.000000,308,5,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3800,1.000000,308,5,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3804,1.000000,308,5,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3808,1.000000,308,5,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3812,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3816,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3820,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3824,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3828,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3832,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3836,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3840,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3844,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3848,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3852,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3856,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3860,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3864,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3868,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3872,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3876,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3880,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3884,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3888,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3892,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3896,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3900,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3904,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3908,1.000000,308,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3912,1.000000,307,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3916,1.000000,307,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3920,1.000000,306,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3924,1.000000,305,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3928,1.000000,304,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3932,1.000000,302,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3936,1.000000,301,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3940,1.000000,299,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3944,1.000000,297,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3948,1.000000,295,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3952,1.000000,293,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3956,1.000000,290,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3960,1.000000,288,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3964,1.000000,285,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3968,1.000000,282,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3972,1.000000,278,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3976,1.000000,274,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3980,1.000000,271,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3984,1.000000,267,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3988,1.000000,262,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3992,1.000000,258,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3996,1.000000,253,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
4000,1.000000,248,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
4004,1.000000,242,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
